"","location","date","new_deaths","total_deaths","new_cases","total_cases","new_tests","total_tests","positive_rate","people_fully_vaccinated","icu_patients","hosp_patients","reproduction_rate","population"
"1166","Vietnam",2023-03-13,0,43186,9,11527046,NA,NA,NA,NA,NA,NA,NA,98186856
"1167","Vietnam",2023-03-14,0,43186,8,11527054,NA,NA,NA,NA,NA,NA,NA,98186856
"1168","Vietnam",2023-03-15,0,43186,25,11527079,NA,NA,NA,NA,NA,NA,NA,98186856
"1169","Vietnam",2023-03-16,0,43186,20,11527099,NA,NA,NA,NA,NA,NA,NA,98186856
"1170","Vietnam",2023-03-17,0,43186,11,11527110,NA,NA,NA,NA,NA,NA,NA,98186856
"1171","Vietnam",2023-03-18,0,43186,6,11527116,NA,NA,NA,NA,NA,NA,NA,98186856
"1172","Vietnam",2023-03-19,0,43186,23,11527139,NA,NA,NA,NA,NA,NA,NA,98186856
"1173","Vietnam",2023-03-20,0,43186,7,11527146,NA,NA,NA,NA,NA,NA,NA,98186856
"1174","Vietnam",2023-03-21,0,43186,11,11527157,NA,NA,NA,NA,NA,NA,NA,98186856
"1175","Vietnam",2023-03-22,0,43186,18,11527175,NA,NA,NA,NA,NA,NA,NA,98186856
"1176","Vietnam",2023-03-23,0,43186,12,11527187,NA,NA,NA,NA,NA,NA,NA,98186856
"1177","Vietnam",2023-03-24,0,43186,8,11527195,NA,NA,NA,NA,NA,NA,NA,98186856
"1178","Vietnam",2023-03-25,0,43186,8,11527203,NA,NA,NA,NA,NA,NA,NA,98186856
"1179","Vietnam",2023-03-26,0,43186,7,11527210,NA,NA,NA,NA,NA,NA,NA,98186856
"1180","Vietnam",2023-03-27,0,43186,10,11527220,NA,NA,NA,NA,NA,NA,NA,98186856
"1181","Vietnam",2023-03-28,0,43186,16,11527236,NA,NA,NA,NA,NA,NA,NA,98186856
"1182","Vietnam",2023-03-29,0,43186,19,11527255,NA,NA,NA,NA,NA,NA,NA,98186856
"1183","Vietnam",2023-03-30,0,43186,30,11527285,NA,NA,NA,85861691,NA,NA,NA,98186856
"1184","Vietnam",2023-03-31,0,43186,0,11527285,NA,NA,NA,NA,NA,NA,NA,98186856
"1185","Vietnam",2023-04-01,0,43186,16,11527301,NA,NA,NA,NA,NA,NA,NA,98186856
"1186","Vietnam",2023-04-02,0,43186,15,11527316,NA,NA,NA,NA,NA,NA,NA,98186856
"1187","Vietnam",2023-04-03,0,43186,10,11527326,NA,NA,NA,NA,NA,NA,NA,98186856
"1188","Vietnam",2023-04-04,0,43186,40,11527366,NA,NA,NA,NA,NA,NA,NA,98186856
"1189","Vietnam",2023-04-05,0,43186,37,11527403,NA,NA,NA,NA,NA,NA,NA,98186856
"1190","Vietnam",2023-04-06,0,43186,51,11527454,NA,NA,NA,NA,NA,NA,NA,98186856
"1191","Vietnam",2023-04-07,0,43186,43,11527497,NA,NA,NA,NA,NA,NA,NA,98186856
"1192","Vietnam",2023-04-08,0,43186,82,11527579,NA,NA,NA,NA,NA,NA,NA,98186856
"1193","Vietnam",2023-04-09,0,43186,122,11527701,NA,NA,NA,NA,NA,NA,NA,98186856
"1194","Vietnam",2023-04-10,0,43186,44,11527745,NA,NA,NA,NA,NA,NA,NA,98186856
"1195","Vietnam",2023-04-11,0,43186,0,11527745,NA,NA,NA,NA,NA,NA,NA,98186856
"1196","Vietnam",2023-04-12,0,43186,0,11527745,NA,NA,NA,NA,NA,NA,NA,98186856
